종목코드,종가,gap
A002320,"[19253.60307574272, 19257.055113712944, 19259.65778152148, 19261.966402928036, 19264.289249181747, 19266.608399848144, 19268.905116915703, 19271.2552751104, 19273.689911961555, 19275.927742421627, 19278.19463680188, 19280.3412882487, 19282.542918920517, 19284.71892793973, 19286.878314117588]",1606.4044108540634
A002350,"[5269.994497160116, 5340.233375012875, 5420.3946791489925, 5508.44934930404, 5603.161211838325, 5704.0710287292795, 5811.283062487841, 5924.14557603995, 6042.776223460833, 6166.87518042326, 6296.367564469576, 6431.073116898537, 6570.86579315861, 6715.431622376044, 6864.337250103553]",2757.914584308081
A002360,"[777.0, 777.0, 777.0, 777.0, 777.0, 777.0, 777.0, 777.0, 777.0, 777.0, 777.0, 777.0, 777.0, 777.0, 777.0]",3030254.741620785
A002380,"[199000.0, 199000.0, 199000.0, 199000.0, 199000.0, 199000.0, 199000.0, 199000.0, 199000.0, 199000.0, 199000.0, 199000.0, 199000.0, 199000.0, 199000.0]",3971.151566775238
A002390,"[14116.746378466487, 14125.399189954624, 14131.223293757066, 14135.892369435169, 14140.02647946123, 14143.885884610936, 14147.582099693827, 14151.19894375559, 14154.729157895781, 14158.210672396235, 14161.634841742925, 14164.981861342676, 14168.309577647597, 14171.618810030632, 14174.805984138511]",684.3741795969843
A002410,"[2656.6790794270737, 2679.2375873960555, 2696.9764521624897, 2712.050284010669, 2725.605046362616, 2738.4118042994915, 2750.8271108567715, 2762.886226369689, 2774.835472841127, 2786.519101856587, 2798.173795589246, 2809.751189372813, 2821.2397118106796, 2832.6907211029907, 2844.025986105359]",1214932.0343216194
A002450,"[1121.3582471646369, 1121.784605614841, 1122.023649136303, 1122.2257745091338, 1122.4193254748825, 1122.616943275556, 1122.814741322305, 1123.01527068438, 1123.218722884776, 1123.4189569733571, 1123.618713127915, 1123.8150088447146, 1124.0063243103214, 1124.1992235155776, 1124.3874107438605]",8777.641868699438
A002460,"[9620.0, 9620.0, 9620.0, 9620.0, 9620.0, 9620.0, 9620.0, 9620.0, 9620.0, 9620.0, 9620.0, 9620.0, 9620.0, 9620.0, 9620.0]",811.4684472067726
A002600,"[170244.2468057076, 170430.20692591864, 170593.33181132874, 170743.20028536022, 170885.18772398433, 171022.52216388783, 171156.94218004742, 171291.82130905488, 171426.4165274799, 171562.60835193098, 171700.5381093671, 171838.82611865798, 171977.86329127848, 172118.1716074546, 172260.4087398698]",2198.8920109131614
A002620,"[9229.588724687696, 9238.956974297762, 9245.023667825386, 9250.210546586663, 9255.148477323351, 9259.767248898745, 9264.430891234428, 9269.03117127344, 9273.681269038469, 9278.097304588184, 9282.4984836746, 9286.763206787407, 9290.935404084623, 9295.092882972209, 9299.192450003698]",36841.29758055938
A002630,"[607.7437939378123, 610.2432204574346, 611.9356464168677, 613.3133024583881, 614.5536130807983, 615.7233962331277, 616.8452588287803, 617.9380575899345, 619.0236902585874, 620.099863807857, 621.1613736354745, 622.2027070449044, 623.2307704924606, 624.2452946660729, 625.2458992956826]",5251.611930873293
A002680,"[1010.3865689818435, 1010.6594075826773, 1011.1150820238204, 1011.5062148249707, 1011.8352670916355, 1012.1105641584533, 1012.4017911796301, 1012.6818129655439, 1012.9568747952579, 1013.2052954290994, 1013.4365755675825, 1013.6450930675492, 1013.8500361388237, 1014.0536167436899, 1014.2472005704572]",9007.814266574498
A002690,"[1980.0, 1980.0, 1980.0, 1980.0, 1980.0, 1980.0, 1980.0, 1980.0, 1980.0, 1980.0, 1980.0, 1980.0, 1980.0, 1980.0, 1980.0]",5810.549212358226
A002700,"[1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998, 1649.9999999999998]",1647677.53748131
A002710,"[4840.413643077016, 5065.510488983244, 5239.026406258345, 5393.159725403413, 5538.892419541255, 5679.776670034975, 5811.612419947982, 5945.7113554775715, 6080.974459389225, 6210.29735314846, 6339.895669115707, 6468.498332852498, 6597.7917283810675, 6725.479267211631, 6857.400919260457]",73387.49848485414
A002720,"[3840.0, 3840.0, 3840.0, 3840.0, 3840.0, 3840.0, 3840.0, 3840.0, 3840.0, 3840.0, 3840.0, 3840.0, 3840.0, 3840.0, 3840.0]",93963.46858262405
A002760,"[1361.8523319934807, 1362.5306789012006, 1363.0309289990305, 1363.4784235561578, 1363.8930783104154, 1364.2716235116436, 1364.642305375077, 1364.9582643150354, 1365.2869525202552, 1365.5914851403797, 1365.9022901233598, 1366.19427312507, 1366.48849822348, 1366.7729639687266, 1367.0452966359444]",64849.865844040156
A002780,"[1176.2992466551561, 1183.4730677989621, 1191.3523421809077, 1199.7323743067682, 1208.5087634560962, 1217.6185426240165, 1227.040228061378, 1236.7466339965663, 1246.7237238896391, 1256.9431946178279, 1267.4002599157393, 1278.0679493397474, 1288.9304595813155, 1299.967220686376, 1311.1579859380922]",271115.52002983587
A002790,"[23750.0, 23750.0, 23750.0, 23750.0, 23750.0, 23750.0, 23750.0, 23750.0, 23750.0, 23750.0, 23750.0, 23750.0, 23750.0, 23750.0, 23750.0]",10389.733543386339
A002800,"[4260.0, 4260.0, 4260.0, 4260.0, 4260.0, 4260.0, 4260.0, 4260.0, 4260.0, 4260.0, 4260.0, 4260.0, 4260.0, 4260.0, 4260.0]",4293.428445845405
A002810,"[12450.0, 12450.0, 12450.0, 12450.0, 12450.0, 12450.0, 12450.0, 12450.0, 12450.0, 12450.0, 12450.0, 12450.0, 12450.0, 12450.0, 12450.0]",625.7952500256403
A002840,"[157500.0, 157500.0, 157500.0, 157500.0, 157500.0, 157500.0, 157500.0, 157500.0, 157500.0, 157500.0, 157500.0, 157500.0, 157500.0, 157500.0, 157500.0]",1099.400704494142
A002880,"[597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0, 597.0]",139034.23901456138
A002900,"[1464.2594394429277, 1471.8342002481222, 1477.3066066989363, 1482.2282324847765, 1486.7994541923204, 1491.1656966595913, 1495.3895118137978, 1499.3623880033072, 1503.2531913684215, 1506.9229627385116, 1510.437280382806, 1513.8117398375957, 1517.0315518936452, 1520.1526752448021, 1523.1981451848212]",66326.81546358285
A002920,"[2608.652833501498, 2614.3182126681013, 2618.7215563158197, 2622.48986599346, 2625.93479509155, 2629.192334463199, 2632.308310841521, 2635.3633961329856, 2638.3839982002974, 2641.3637589414916, 2644.3321341027818, 2647.2703897704682, 2650.191720922788, 2653.0934485793114, 2655.9731727838516]",517.5521946846018
A002960,"[228614.41265866163, 228680.71246476224, 228728.14973232648, 228764.09113214663, 228795.32924039912, 228824.26696314168, 228851.27230100334, 228877.59908456358, 228903.36160554242, 228928.8827474229, 228954.29592439905, 228979.85955309126, 229005.06872481978, 229030.3628152547, 229055.32502339533]",1477.2811374361513
A002990,"[6065.373473346233, 6122.753733028969, 6176.674469649792, 6227.218553567926, 6274.677708700299, 6319.369653647145, 6361.707189122836, 6402.040518040459, 6440.642610693972, 6477.704563568036, 6513.465253295998, 6548.084788883726, 6581.735503147046, 6614.582694786291, 6646.724435565373]",23159.76088785457
A003000,"[6956.629244486491, 7172.910921772322, 7465.251844873031, 7840.133139739434, 8290.454566975435, 8803.980338573456, 9368.944909920294, 9977.74146050215, 10625.802688797314, 11309.624224156141, 12027.32070212563, 12776.95142030716, 13557.015974571306, 14364.74320590496, 15197.166512906551]",213259.96961936846
A003010,"[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]",30343.82402933346
A003030,"[68733.38987032573, 68827.44561036427, 68894.36912139256, 68957.24997917812, 69015.74428478877, 69071.65306011835, 69125.61386823654, 69178.1203309695, 69230.1493883133, 69280.09814023972, 69329.34617598851, 69377.55763928095, 69426.1529803276, 69474.53061739604, 69521.70912424724]",6779.998680453104
A003060,"[322.0, 322.0, 322.0, 322.0, 322.0, 322.0, 322.0, 322.0, 322.0, 322.0, 322.0, 322.0, 322.0, 322.0, 322.0]",88245.64376383398
A003070,"[13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0]",77363.57576130246
A003080,"[2797.3465915843844, 2802.8769427724183, 2806.6760324081406, 2810.0874955542386, 2813.3854804448783, 2816.6397428568453, 2819.847244910896, 2823.0515400082804, 2826.3049958115444, 2829.463976736646, 2832.605512536131, 2835.6941222106107, 2838.7269734242, 2841.690350627061, 2844.6310107973404]",801.0811464541152
A003090,"[14430.0, 14430.0, 14430.0, 14430.0, 14430.0, 14430.0, 14430.0, 14430.0, 14430.0, 14430.0, 14430.0, 14430.0, 14430.0, 14430.0, 14430.0]",15136.188549735292
A003100,"[26809.16611999273, 28031.690355141956, 28998.60501910249, 29838.641657245655, 30604.793337360024, 31324.5902242139, 32016.263474027317, 32687.908754094195, 33345.20299540211, 33990.96724747991, 34627.494887138404, 35255.24060844133, 35876.07877692208, 36489.828408354275, 37097.42657914758]",555117.5655712587
A003120,"[25800.0, 25800.0, 25800.0, 25800.0, 25800.0, 25800.0, 25800.0, 25800.0, 25800.0, 25800.0, 25800.0, 25800.0, 25800.0, 25800.0, 25800.0]",8103.015941368361
A003160,"[4016.5645398348565, 4021.6919154723482, 4025.0959856482223, 4028.0326126556224, 4030.872976039769, 4033.7296150585944, 4036.6198686570083, 4039.52903532035, 4042.453428205025, 4045.383507397258, 4048.3582467110828, 4051.318203411996, 4054.272548153686, 4057.226180282965, 4060.159072403252]",1055.109770378528
A003200,"[14819.56547319889, 18170.156618356705, 21840.29411733151, 25843.40653538704, 30142.00686097145, 34708.616396188736, 39517.653515934944, 44552.60816633701, 49805.201481580734, 55267.819073200226, 60935.04173696041, 66798.54769706728, 72852.42114782333, 79090.23061096668, 85502.62923896313]",10742.570817027756
A003220,"[13911.95985686034, 13918.351523528498, 13922.669120865563, 13926.030014147982, 13928.94999913561, 13931.692598083366, 13934.324037081873, 13936.856029241657, 13939.334663051803, 13941.754674400825, 13944.158892161215, 13946.5019472735, 13948.78741666209, 13951.019622862028, 13953.231217615152]",46032.967658394664
A003230,"[77470.97188442945, 77501.81882597505, 77523.1076271087, 77539.64766550809, 77555.08081000297, 77569.95321661234, 77584.48762442917, 77598.24834432453, 77611.12499590963, 77623.78048865125, 77636.44573040307, 77648.63524296321, 77661.41891212203, 77673.50851775147, 77685.19325031899]",3538.675333713359
A003240,"[658000.0, 658000.0, 658000.0, 658000.0, 658000.0, 658000.0, 658000.0, 658000.0, 658000.0, 658000.0, 658000.0, 658000.0, 658000.0, 658000.0, 658000.0]",10838.311961319003
A003280,"[267.233975824217, 271.260740374277, 273.82581314692897, 275.85966093931347, 277.81205883181343, 279.78527993833023, 281.7651012984415, 283.78987411508956, 285.82673564677435, 287.8600096412003, 289.8833112640927, 291.8715879390637, 293.8399318908031, 295.78317799996586, 297.7051193344717]",12225.56327979292
A003300,"[10069.509562601646, 10077.141144499185, 10082.150615006685, 10086.545196392884, 10090.737138595434, 10094.798419966053, 10098.71016383792, 10102.592424675822, 10106.440384592863, 10110.232057546576, 10114.013722973566, 10117.745454764614, 10121.442902553827, 10125.113258790225, 10128.74019537121]",5848.231253822104
A003310,"[1610.0, 1610.0, 1610.0, 1610.0, 1610.0, 1610.0, 1610.0, 1610.0, 1610.0, 1610.0, 1610.0, 1610.0, 1610.0, 1610.0, 1610.0]",265894.92264663475
A003350,"[18142.392805938918, 18235.61022937298, 18310.202134040497, 18374.878619735442, 18433.468149664503, 18487.824046642832, 18539.389622360468, 18588.971634047728, 18637.21826484427, 18684.342475682497, 18731.04386693798, 18777.17939934383, 18822.677855690323, 18867.68109026365, 18912.147740603734]",3872.375714903852
A003380,"[6572.367406964302, 6766.464968591928, 6965.25133523345, 7172.4544295966625, 7390.957259833813, 7620.521947562695, 7861.819991737604, 8114.93204075098, 8380.199332505465, 8657.325305581093, 8946.207789033651, 9246.895001769066, 9558.897809714079, 9882.09785631299, 10216.030105292797]",12114.735375945664
A003410,"[5346.243746161461, 5364.875437557698, 5378.370482377709, 5388.857503443956, 5397.669105160981, 5405.500835351646, 5412.852975290269, 5419.897900488228, 5426.7884579747915, 5433.539746560156, 5440.255234349519, 5446.84187630564, 5453.343732822686, 5459.696961645037, 5465.953568071127]",6409.238701791413
A003460,"[2190.1647631997866, 2196.756867763897, 2204.414628997445, 2212.8147581269345, 2221.7616742625833, 2231.170973725617, 2240.9985052769384, 2251.255974935989, 2261.973732724786, 2273.1050130327544, 2284.6689387013516, 2296.6374402989945, 2308.9792978266873, 2321.6575296769543, 2334.6451173474393]",34711.63039471441
A003470,"[2290.0, 2290.0, 2290.0, 2290.0, 2290.0, 2290.0, 2290.0, 2290.0, 2290.0, 2290.0, 2290.0, 2290.0, 2290.0, 2290.0, 2290.0]",11702.043547770518
A003480,"[3287.5664966553454, 3293.6790249794726, 3297.3752865406377, 3300.527720755587, 3303.5736141446982, 3306.5743877626956, 3309.58419251442, 3312.5413951687515, 3315.5300773394606, 3318.496217673645, 3321.439354116097, 3324.372220659629, 3327.264990878602, 3330.149113606041, 3332.9935679715127]",45226.259113384025
A003490,"[20735.739160627127, 20751.352469064295, 20761.706503368914, 20770.32831721008, 20778.39974751696, 20785.859976150095, 20793.232979979366, 20800.30636569485, 20807.278267890215, 20814.177602417767, 20821.241430342197, 20828.17117843777, 20835.045534614474, 20841.85430403799, 20848.57626678422]",17706.333175857842
A003520,"[2431.3402910903096, 2454.386229254306, 2476.643122658134, 2498.4859674796467, 2520.004450306297, 2541.2408989667897, 2562.2495185025036, 2583.0461179651325, 2603.663469646126, 2624.058502856642, 2644.3299609981477, 2664.372578319162, 2684.1971699893475, 2703.794372361154, 2723.1180350109935]",9561.054593387118
A003530,"[2326.7478032161794, 2403.1448334703846, 2505.4317839195332, 2629.5517378548784, 2770.636317009727, 2925.4154820740223, 3092.22258977592, 3270.5852952102823, 3460.519434909026, 3662.2641571362815, 3875.7608177264538, 4100.909506728252, 4337.538930674395, 4585.434965988001, 4843.989827881257]",1504220.8945121963
A003540,"[12109.287977218626, 12202.89646759629, 12317.413005977869, 12445.086295902727, 12581.912541761994, 12726.12270824611, 12876.808658987282, 13033.723939955235, 13197.065142914653, 13367.140090838073, 13543.797676265238, 13726.519987359643, 13914.656054228542, 14107.930016890166, 14306.006491556762]",1977.494981469637
A003550,"[69959.73833575845, 69984.98959321529, 70002.539190799, 70017.56552909501, 70031.02113625035, 70044.14204727858, 70057.34256767668, 70069.31457195431, 70081.76617480814, 70094.48665123433, 70106.80926203728, 70118.15701582469, 70129.05680208467, 70139.51291172765, 70149.7367168311]",19968.871375455583
A003560,"[195.54615226387975, 202.07957041263577, 208.78028765320775, 215.47992223501205, 222.1765585541725, 228.8009438216686, 235.38783749938008, 241.88635179400444, 248.31919422745705, 254.65247735381126, 260.89663875102997, 267.04948478937143, 273.06690561771387, 278.96206697821617, 284.73183669149876]",190858.5210875165
A003570,"[6648.1206014454365, 6681.0542148252325, 6703.993094536165, 6722.8564486106225, 6740.035890114803, 6756.141596553226, 6771.615320835262, 6786.557454967249, 6801.262849371258, 6815.641497349367, 6829.899874256923, 6844.080654961987, 6858.0373564704005, 6871.811752068499, 6885.554360945399]",3652.5326450979633
A003580,"[5360.732689917088, 5396.954279880971, 5421.860240088775, 5442.338073812114, 5461.92260392631, 5480.66670056867, 5499.3060124597205, 5517.726871063933, 5536.176996719712, 5554.623203438707, 5573.2179700508705, 5591.8579506237675, 5610.414488002968, 5628.92698000061, 5647.357377236088]",9154.806838186563
A003610,"[2190.0, 2190.0, 2190.0, 2190.0, 2190.0, 2190.0, 2190.0, 2190.0, 2190.0, 2190.0, 2190.0, 2190.0, 2190.0, 2190.0, 2190.0]",4219.809823915801
A003620,"[2784.66310095042, 2788.5758780284473, 2791.03766637117, 2793.1476793802967, 2795.2367493712036, 2797.342759737124, 2799.3621285244203, 2801.297989034404, 2803.143433528021, 2804.9065097425287, 2806.5903894851604, 2808.200154937028, 2809.74863654507, 2811.245907509389, 2812.6957630214747]",176453.21416385213
A003650,"[65194.43693766992, 65235.52840841313, 65263.328221974276, 65286.072156230606, 65307.13053097948, 65327.79897680196, 65347.55952432752, 65367.13617060333, 65386.89831817213, 65406.80901487979, 65426.796582809955, 65446.81118745046, 65466.79387484677, 65486.76329876917, 65506.68008770172]",927.7349571683699
A003670,"[96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999, 96599.99999999999]",32374.081153355506
A003690,"[6696.623767375946, 6785.612681865692, 6896.938522338867, 7026.040022850037, 7168.872570991516, 7322.869700431824, 7487.172966957092, 7661.453621864319, 7845.787419319153, 8039.961447715759, 8243.922268867493, 8457.327701568604, 8679.99787902832, 8911.447368621826, 9151.086599349976]",11246.245965041786
A003720,"[2282.208623275161, 2285.627303610556, 2287.8123893076554, 2289.601871617604, 2291.2636345815845, 2292.9365485445596, 2294.569338228088, 2296.1802839196753, 2297.8746917792596, 2299.589662245242, 2301.3171671747696, 2303.0627321363427, 2304.8245143580716, 2306.5426341879647, 2308.2825937203597]",121173.45502822481
A003780,"[5283.674284906437, 5290.735678136969, 5295.919893675173, 5300.381248822125, 5304.651831035812, 5308.851315185738, 5312.983500369359, 5317.099631027629, 5321.19156699162, 5325.183785496279, 5329.21350711491, 5333.126697361314, 5337.029730244384, 5340.899591366139, 5344.717064946114]",77450.68030545632
A003800,"[31200.0, 31200.0, 31200.0, 31200.0, 31200.0, 31200.0, 31200.0, 31200.0, 31200.0, 31200.0, 31200.0, 31200.0, 31200.0, 31200.0, 31200.0]",365.7006770981173
